fd,model,loss,window,lr,hp,test_rmse,test_rmse_std,nasa,val_rmse,n
FD002,bilstm,mse,30,0.0,"hid64,layers2,p0.2",13.641,,967.4,15.217,1
FD002,bilstm,asym,30,0.0,"hid128,layers1,p0.2",13.642,,882.5,15.027,1
FD002,bilstm,asym,50,0.0,"hid64,layers1,p0.3",13.649,,738.2,13.7,1
FD002,tcn,mse,50,0.001,"ch96,levels6,p0.1",13.657,,1191.9,14.907,1
FD002,tcn,mse,50,0.001,"ch64,levels4,p0.1",13.658,,831.2,14.957,1
FD002,lstm,mse,30,0.0,"hid96,layers1,p0.2",13.661,,917.4,14.772,1
FD002,lstm,mse,30,0.001,"hid160,layers3,p0.3",13.663,,960.5,15.086,1
FD002,lstm,mse,30,0.001,"hid96,layers1,p0.3",13.666,0.121,884.05,14.938,2
FD002,gru,asym,30,0.0,"hid96,layers2,p0.2",13.67,,867.4,14.796,1
FD002,lstm,asym,30,0.0,"hid64,layers1,p0.2",13.679,0.081,817.6,15.037,2
FD002,lstm,mse,30,0.0,"hid128,layers1,p0.2",13.681,,868.4,14.805,1
FD002,tcn,asym,50,0.0,"ch64,levels5,p0.1",13.682,,965.7,14.697,1
FD002,cnnlstm,mse,50,0.0,"ch32,hid96,p0.2",13.685,,841.8,14.617,1
FD002,lstm,mse,30,0.0,"hid160,layers1,p0.2",13.703,,924.6,14.922,1
FD002,bilstm,asym,30,0.0,"hid64,layers1,p0.3",13.716,,842.4,15.244,1
FD002,lstm,asym,30,0.001,"hid128,layers3,p0.2",13.722,,907.7,15.298,1
FD002,gru,mse,30,0.001,"hid96,layers3,p0.2",13.724,,900.3,14.865,1
FD002,gru,mse,30,0.001,"hid64,layers2,p0.2",13.729,,987.2,15.025,1
FD002,gru,mse,50,0.0,"hid96,layers1,p0.2",13.739,,761.5,15.273,1
FD002,lstm,mse,30,0.001,"hid96,layers1,p0.2",13.742,,808.8,14.82,1
FD002,lstm,asym,30,0.001,"hid160,layers2,p0.2",13.747,,898.8,15.025,1
FD002,lstm,mse,30,0.001,"hid64,layers1,p0.3",13.748,0.148,909.9,14.922,2
FD002,tcn,asym,50,0.001,"ch64,levels4,p0.2",13.751,,946.1,14.714,1
FD002,bilstm,mse,30,0.0,"hid96,layers2,p0.3",13.755,,1083.3,14.87,1
FD002,gru,asym,30,0.0,"hid128,layers3,p0.2",13.758,,864.6,14.791,1
FD002,gru,mse,30,0.001,"hid128,layers2,p0.3",13.76,,784.0,14.912,1
FD002,cnnlstm,asym,50,0.0,"ch32,hid128,p0.2",13.761,,785.5,14.318,1
FD002,tcn,mse,50,0.001,"ch32,levels5,p0.2",13.769,,832.7,14.086,1
FD002,bilstm,asym,30,0.0,"hid64,layers1,p0.2",13.77,,851.3,15.049,1
FD002,bilstm,mse,30,0.0,"hid64,layers1,p0.3",13.778,,839.2,15.09,1
FD002,bilstm,mse,30,0.001,"hid96,layers1,p0.2",13.785,,888.9,14.972,1
FD002,bilstm,mse,30,0.0,"hid128,layers1,p0.2",13.786,,877.8,14.927,1
FD002,gru,asym,30,0.0,"hid128,layers2,p0.2",13.789,,887.6,14.754,1
FD002,gru,mse,30,0.001,"hid64,layers1,p0.3",13.798,,839.1,14.737,1
FD002,lstm,mse,30,0.001,"hid128,layers1,p0.2",13.798,,950.2,14.909,1
FD002,cnnlstm,asym,50,0.001,"ch32,hid128,p0.2",13.803,,790.2,14.493,1
FD002,gru,asym,30,0.0,"hid96,layers2,p0.3",13.809,,816.8,14.938,1
FD002,lstm,mse,30,0.0,"hid160,layers1,p0.3",13.809,,910.9,14.855,1
FD002,bilstm,mse,30,0.0,"hid64,layers1,p0.2",13.814,,839.3,15.054,1
FD002,gru,asym,30,0.001,"hid64,layers2,p0.3",13.814,,888.5,15.006,1
FD002,tcn,mse,50,0.0,"ch96,levels6,p0.2",13.814,,1019.0,14.528,1
FD002,tcn,mse,50,0.0,"ch32,levels5,p0.1",13.822,,765.4,14.607,1
FD002,gru,asym,30,0.0,"hid96,layers1,p0.3",13.823,,800.8,15.139,1
FD002,lstm,mse,30,0.0,"hid128,layers1,p0.3",13.824,,915.8,14.951,1
FD002,gru,mse,30,0.0,"hid128,layers2,p0.2",13.829,,852.6,14.807,1
FD002,lstm,asym,30,0.001,"hid160,layers3,p0.2",13.839,,845.2,15.195,1
FD002,bilstm,asym,30,0.001,"hid64,layers1,p0.3",13.842,,792.5,15.135,1
FD002,gru,mse,30,0.001,"hid96,layers2,p0.2",13.846,,930.6,14.963,1
FD002,gru,asym,30,0.0,"hid96,layers3,p0.3",13.848,,808.2,15.004,1
FD002,gru,asym,30,0.0,"hid128,layers3,p0.3",13.851,,843.0,14.933,1
FD002,gru,mse,30,0.0,"hid64,layers1,p0.2",13.858,,818.8,14.853,1
FD002,gru,asym,30,0.001,"hid64,layers2,p0.2",13.861,,859.2,15.001,1
FD002,lstm,asym,30,0.001,"hid64,layers1,p0.2",13.861,,825.5,14.975,1
FD002,gru,asym,30,0.001,"hid96,layers3,p0.3",13.865,,849.7,14.919,1
FD002,bilstm,asym,30,0.001,"hid128,layers1,p0.3",13.868,,797.2,14.993,1
FD002,cnnlstm,mse,30,0.001,"ch32,hid96,p0.2",13.869,,912.4,15.729,1
FD002,gru,mse,30,0.0,"hid96,layers2,p0.3",13.869,,850.7,14.804,1
FD002,bilstm,mse,30,0.001,"hid128,layers1,p0.3",13.87,,828.8,15.035,1
FD002,gru,asym,30,0.001,"hid96,layers2,p0.2",13.872,,818.7,14.998,1
FD002,gru,mse,30,0.0,"hid128,layers1,p0.3",13.879,,899.8,14.901,1
FD002,tcn,mse,50,0.001,"ch32,levels4,p0.1",13.882,,876.0,14.77,1
FD002,bilstm,mse,30,0.001,"hid96,layers2,p0.3",13.883,,898.5,15.077,1
FD002,bilstm,asym,30,0.0,"hid96,layers2,p0.3",13.887,,795.0,15.028,1
FD002,lstm,asym,30,0.001,"hid128,layers1,p0.3",13.897,,822.9,14.986,1
FD002,tcn,mse,50,0.0,"ch64,levels4,p0.2",13.897,,982.1,14.605,1
FD002,cnnlstm,asym,50,0.0,"ch32,hid96,p0.2",13.9,,879.7,14.619,1
FD002,gru,mse,30,0.0,"hid96,layers3,p0.3",13.904,,871.4,14.899,1
FD002,gru,asym,30,0.001,"hid64,layers3,p0.2",13.905,,839.2,15.039,1
FD002,tcn,mse,50,0.001,"ch96,levels4,p0.2",13.911,,1037.2,14.524,1
FD002,gru,mse,30,0.001,"hid128,layers3,p0.3",13.92,,814.8,14.941,1
FD002,gru,mse,30,0.001,"hid96,layers1,p0.3",13.924,,950.0,14.954,1
FD002,gru,mse,30,0.001,"hid64,layers3,p0.3",13.926,,904.8,15.009,1
FD002,tcn,mse,50,0.0,"ch32,levels4,p0.1",13.928,,927.1,14.595,1
FD002,cnnlstm,asym,50,0.001,"ch32,hid64,p0.2",13.929,,889.9,14.317,1
FD002,cnnlstm,mse,50,0.001,"ch64,hid96,p0.3",13.93,,956.0,14.519,1
FD002,gru,asym,30,0.0,"hid96,layers3,p0.2",13.93,,890.5,14.99,1
FD002,lstm,mse,30,0.001,"hid96,layers2,p0.3",13.932,,966.5,14.956,1
FD002,lstm,mse,30,0.001,"hid64,layers1,p0.2",13.935,,867.8,14.941,1
FD002,gru,mse,30,0.0,"hid64,layers1,p0.3",13.936,,883.5,14.951,1
FD002,gru,asym,30,0.0,"hid64,layers2,p0.2",13.937,,934.2,14.965,1
FD002,tcn,mse,50,0.0,"ch96,levels5,p0.1",13.943,,744.3,15.123,1
FD002,gru,mse,30,0.0,"hid64,layers2,p0.3",13.944,,903.4,14.984,1
FD002,bilstm,asym,30,0.0,"hid64,layers2,p0.3",13.948,,862.9,15.173,1
FD002,lstm,mse,30,0.0,"hid64,layers1,p0.2",13.952,,920.3,15.123,1
FD002,cnnlstm,mse,50,0.0,"ch64,hid96,p0.2",13.96,,1144.7,15.884,1
FD002,gru,asym,30,0.001,"hid96,layers3,p0.2",13.966,,888.3,14.946,1
FD002,gru,asym,30,0.001,"hid128,layers3,p0.3",13.967,,915.7,14.838,1
FD002,gru,asym,30,0.001,"hid96,layers2,p0.3",13.967,,900.6,14.993,1
FD002,tcn,asym,50,0.0,"ch32,levels5,p0.2",13.975,,662.6,14.88,1
FD002,bilstm,mse,30,0.001,"hid64,layers2,p0.3",13.978,,917.8,15.121,1
FD002,lstm,asym,30,0.001,"hid96,layers2,p0.2",13.983,0.106,933.25,15.148,2
FD002,bilstm,mse,30,0.001,"hid128,layers2,p0.2",13.989,,817.3,15.562,1
FD002,bilstm,mse,30,0.0,"hid96,layers1,p0.2",13.99,,968.2,14.89,1
FD002,lstm,asym,30,0.0,"hid128,layers2,p0.2",13.997,,1010.0,15.116,1
FD002,cnnlstm,mse,50,0.0,"ch32,hid96,p0.3",14.011,,893.6,15.19,1
FD002,lstm,mse,30,0.0,"hid128,layers2,p0.3",14.031,,1092.2,14.828,1
FD002,tcn,asym,50,0.001,"ch32,levels5,p0.1",14.042,,851.7,14.721,1
FD002,gru,asym,30,0.001,"hid64,layers3,p0.3",14.049,,865.6,15.194,1
FD002,lstm,mse,30,0.0,"hid96,layers1,p0.3",14.051,,915.1,14.727,1
FD002,tcn,mse,50,0.001,"ch64,levels6,p0.2",14.061,,800.6,14.334,1
FD002,gru,mse,30,0.0,"hid128,layers2,p0.3",14.064,,1004.6,14.837,1
FD002,lstm,asym,30,0.0,"hid64,layers1,p0.3",14.064,,839.5,15.152,1
FD002,lstm,asym,30,0.0,"hid96,layers1,p0.2",14.067,0.064,920.15,14.843,2
FD002,tcn,asym,50,0.001,"ch32,levels4,p0.1",14.071,,950.5,14.946,1
FD002,lstm,asym,30,0.0,"hid128,layers1,p0.3",14.077,,921.7,14.941,1
FD002,bilstm,asym,30,0.0,"hid128,layers2,p0.3",14.079,,899.4,15.072,1
FD002,gru,asym,30,0.001,"hid64,layers1,p0.3",14.079,,820.0,15.154,1
FD002,gru,asym,30,0.001,"hid96,layers1,p0.2",14.08,,872.9,15.137,1
FD002,bilstm,mse,30,0.001,"hid64,layers2,p0.2",14.083,,1015.3,14.916,1
FD002,gru,mse,30,0.001,"hid64,layers2,p0.3",14.085,,883.7,15.024,1
FD002,gru,mse,30,0.0,"hid128,layers1,p0.2",14.099,,1002.3,15.314,1
FD002,tcn,asym,50,0.0,"ch32,levels4,p0.2",14.099,,752.4,15.031,1
FD002,lstm,asym,30,0.001,"hid96,layers2,p0.3",14.104,,950.2,14.951,1
FD002,bilstm,asym,30,0.001,"hid64,layers1,p0.2",14.106,,868.0,15.281,1
FD002,bilstm,mse,30,0.0,"hid128,layers1,p0.3",14.109,,980.7,14.944,1
FD002,gru,asym,30,0.0,"hid64,layers3,p0.2",14.112,,942.4,15.135,1
FD002,lstm,asym,30,0.001,"hid64,layers1,p0.3",14.112,,822.9,15.26,1
FD002,lstm,mse,30,0.001,"hid128,layers2,p0.2",14.112,,1065.2,15.049,1
FD002,tcn,asym,50,0.0,"ch96,levels5,p0.2",14.119,,886.8,14.784,1
FD002,lstm,asym,30,0.0,"hid160,layers1,p0.2",14.128,,875.3,15.131,1
FD002,bilstm,asym,30,0.0,"hid96,layers2,p0.2",14.129,,1049.2,14.984,1
FD002,bilstm,asym,30,0.0,"hid128,layers2,p0.2",14.137,,983.4,14.955,1
FD002,lstm,mse,30,0.0,"hid128,layers2,p0.2",14.139,0.291,1098.3,14.99,2
FD002,bilstm,mse,30,0.0,"hid128,layers2,p0.3",14.14,,1021.2,15.363,1
FD002,bilstm,asym,30,0.001,"hid64,layers2,p0.3",14.144,,1005.4,15.087,1
FD002,cnnlstm,asym,50,0.001,"ch64,hid128,p0.2",14.148,,836.1,14.628,1
FD002,lstm,mse,30,0.001,"hid160,layers2,p0.2",14.153,,1115.9,14.906,1
FD002,lstm,mse,30,0.0,"hid96,layers2,p0.2",14.157,0.275,1148.2,15.161,2
FD002,lstm,mse,30,0.0,"hid160,layers2,p0.3",14.159,,1165.2,15.154,1
FD002,tcn,asym,50,0.001,"ch32,levels6,p0.2",14.159,,685.3,14.702,1
FD002,lstm,mse,30,0.0,"hid160,layers2,p0.2",14.161,,1047.9,14.898,1
FD002,tcn,mse,50,0.0,"ch32,levels6,p0.1",14.17,,894.0,13.942,1
FD002,gru,mse,30,0.001,"hid96,layers1,p0.2",14.177,,915.5,15.853,1
FD002,cnnlstm,mse,50,0.001,"ch32,hid96,p0.2",14.178,,1034.1,14.62,1
FD002,gru,mse,30,0.0,"hid64,layers2,p0.2",14.183,,1002.3,14.921,1
FD002,bilstm,mse,30,0.001,"hid96,layers1,p0.3",14.185,,820.7,15.175,1
FD002,tcn,asym,50,0.0,"ch64,levels6,p0.1",14.185,,802.9,14.778,1
FD002,gru,asym,30,0.001,"hid128,layers2,p0.2",14.187,,941.7,14.74,1
FD002,dlinear,mse,50,0.001,kernel35,14.201,,997.4,14.331,1
FD002,gru,mse,30,0.0,"hid64,layers3,p0.2",14.201,,1068.3,15.116,1
FD002,cnnlstm,asym,50,0.001,"ch64,hid96,p0.3",14.202,,942.3,14.324,1
FD002,tcn,asym,50,0.0,"ch32,levels5,p0.1",14.202,,812.0,14.694,1
FD002,cnnlstm,mse,50,0.001,"ch32,hid128,p0.3",14.203,,1070.2,14.374,1
FD002,tcn,mse,30,0.001,"ch64,levels3,p0.1",14.211,,1527.3,17.147,1
FD002,tcn,asym,50,0.001,"ch96,levels6,p0.1",14.215,,821.8,14.462,1
FD002,tcn,asym,50,0.0,"ch64,levels5,p0.2",14.223,,989.1,14.365,1
FD002,lstm,asym,30,0.0,"hid160,layers2,p0.2",14.224,,1056.5,14.98,1
FD002,bilstm,asym,30,0.0,"hid64,layers2,p0.2",14.235,,981.7,14.977,1
FD002,lstm,asym,30,0.0,"hid96,layers1,p0.3",14.241,,892.4,14.824,1
FD002,lstm,asym,30,0.001,"hid160,layers2,p0.3",14.243,,911.4,14.927,1
FD002,dlinear,mse,50,0.001,kernel25,14.244,,1227.4,13.816,1
FD002,lstm,mse,30,0.001,"hid96,layers3,p0.2",14.246,0.796,1062.95,14.96,2
FD002,tcn,mse,30,0.0,"ch32,levels5,p0.2",14.246,,946.7,16.027,1
FD002,gru,asym,30,0.0,"hid64,layers3,p0.3",14.251,,1081.1,15.118,1
FD002,tcn,mse,50,0.0,"ch32,levels4,p0.2",14.252,,895.1,14.43,1
FD002,lstm,mse,30,0.001,"hid128,layers3,p0.2",14.253,,1125.0,15.195,1
FD002,bilstm,mse,30,0.0,"hid128,layers2,p0.2",14.255,,1017.5,14.933,1
FD002,lstm,asym,30,0.0,"hid96,layers2,p0.2",14.261,,973.6,15.219,1
FD002,lstm,mse,30,0.001,"hid128,layers2,p0.3",14.261,,1119.0,15.2,1
FD002,lstm,asym,30,0.0,"hid128,layers1,p0.2",14.273,0.073,887.0,14.96,2
FD002,lstm,mse,30,0.0,"hid160,layers3,p0.3",14.285,,1103.0,15.018,1
FD002,lstm,mse,30,0.001,"hid64,layers2,p0.2",14.287,,1067.3,15.078,1
FD002,dlinear,mse,30,0.001,kernel15,14.293,,956.6,15.617,1
FD002,tcn,asym,30,0.0,"ch32,levels4,p0.1",14.294,,1109.7,16.19,1
FD002,gru,mse,30,0.001,"hid128,layers1,p0.3",14.301,,970.5,15.146,1
FD002,tcn,mse,50,0.0,"ch64,levels5,p0.1",14.307,,936.5,14.254,1
FD002,bilstm,asym,30,0.001,"hid64,layers2,p0.2",14.318,,977.7,15.306,1
FD002,tcn,asym,50,0.0,"ch32,levels4,p0.1",14.328,,960.2,14.935,1
FD002,cnnlstm,mse,50,0.0,"ch64,hid96,p0.3",14.33,,888.2,15.842,1
FD002,lstm,mse,30,0.0,"hid128,layers3,p0.3",14.333,,1145.9,14.951,1
FD002,cnnlstm,asym,50,0.0,"ch32,hid96,p0.3",14.336,,897.1,14.782,1
FD002,cnnlstm,asym,50,0.0,"ch64,hid128,p0.2",14.34,,968.9,14.663,1
FD002,gru,asym,30,0.001,"hid96,layers1,p0.3",14.342,,933.9,15.171,1
FD002,dlinear,mse,30,0.001,kernel35,14.344,,932.4,15.579,1
FD002,lstm,asym,30,0.0,"hid160,layers3,p0.3",14.344,,976.1,14.726,1
FD002,tcn,asym,50,0.0,"ch96,levels4,p0.2",14.351,,1207.9,14.934,1
FD002,cnnlstm,mse,50,0.0,"ch32,hid64,p0.3",14.362,,848.4,14.673,1
FD002,lstm,asym,30,0.0,"hid160,layers2,p0.3",14.369,,1052.9,15.143,1
FD002,tcn,mse,30,0.001,"ch64,levels4,p0.2",14.371,,988.5,16.13,1
FD002,lstm,mse,30,0.0,"hid64,layers2,p0.3",14.375,,1165.5,15.276,1
FD002,lstm,asym,30,0.001,"hid160,layers3,p0.3",14.377,,1051.6,15.29,1
FD002,lstm,mse,30,0.0,"hid64,layers2,p0.2",14.386,0.356,1172.85,15.322,2
FD002,tcn,mse,30,0.0,"ch64,levels5,p0.2",14.388,,984.2,16.095,1
FD002,tcn,mse,50,0.0,"ch64,levels5,p0.2",14.391,,1163.2,14.563,1
FD002,gru,mse,30,0.0,"hid64,layers3,p0.3",14.394,,1110.9,15.089,1
FD002,bilstm,mse,30,0.001,"hid128,layers2,p0.3",14.4,,1131.2,15.356,1
FD002,lstm,mse,30,0.001,"hid64,layers2,p0.3",14.401,,1130.3,15.41,1
FD002,gru,mse,30,0.001,"hid128,layers1,p0.2",14.404,,937.2,15.4,1
FD002,lstm,mse,30,0.001,"hid64,layers3,p0.3",14.409,,1081.8,14.998,1
FD002,bilstm,asym,30,0.001,"hid128,layers2,p0.2",14.41,,1034.7,15.259,1
FD002,tcn,mse,50,0.0,"ch96,levels6,p0.1",14.41,,1099.1,14.656,1
FD002,lstm,asym,30,0.001,"hid128,layers2,p0.3",14.42,,1066.2,15.042,1
FD002,cnnlstm,mse,30,0.001,"ch32,hid128,p0.3",14.423,,1187.2,16.143,1
FD002,lstm,asym,30,0.0,"hid96,layers2,p0.3",14.432,0.525,1029.65,15.096,2
FD002,tcn,mse,50,0.001,"ch64,levels6,p0.1",14.439,,968.4,14.5,1
FD002,cnnlstm,asym,50,0.0,"ch32,hid64,p0.3",14.44,,858.0,15.292,1
FD002,lstm,asym,30,0.0,"hid128,layers3,p0.2",14.441,,1017.5,15.089,1
FD002,cnnlstm,mse,30,0.001,"ch32,hid96,p0.3",14.443,,980.4,15.812,1
FD002,tcn,mse,50,0.0,"ch64,levels6,p0.2",14.449,,1036.7,14.504,1
FD002,lstm,mse,30,0.0,"hid96,layers3,p0.2",14.452,,1205.7,15.051,1
FD002,gru,asym,30,0.001,"hid128,layers1,p0.2",14.464,,905.4,15.131,1
FD002,cnnlstm,mse,30,0.0,"ch32,hid96,p0.3",14.465,,995.4,15.896,1
FD002,bilstm,asym,30,0.001,"hid96,layers2,p0.2",14.467,,960.7,15.025,1
FD002,lstm,asym,30,0.001,"hid64,layers2,p0.2",14.467,0.516,1086.9,15.258,2
FD002,lstm,mse,30,0.0,"hid160,layers3,p0.2",14.467,,1132.5,15.06,1
FD002,tcn,mse,50,0.0,"ch96,levels5,p0.2",14.47,,1007.4,14.781,1
FD002,lstm,asym,30,0.0,"hid160,layers3,p0.2",14.474,,1022.3,15.125,1
FD002,gru,mse,30,0.001,"hid96,layers3,p0.3",14.477,,912.7,14.98,1
FD002,gru,asym,30,0.001,"hid64,layers1,p0.2",14.482,,832.7,15.827,1
FD002,tcn,asym,50,0.0,"ch96,levels6,p0.2",14.483,,1074.5,14.313,1
FD002,cnnlstm,asym,30,0.001,"ch32,hid96,p0.2",14.485,,988.5,15.741,1
FD002,lstm,asym,30,0.001,"hid64,layers3,p0.3",14.494,0.624,1043.7,15.455,2
FD002,bilstm,mse,30,0.0,"hid96,layers2,p0.2",14.502,,1175.5,15.023,1
FD002,tcn,mse,30,0.001,"ch64,levels6,p0.1",14.507,,926.3,16.239,1
FD002,lstm,asym,30,0.001,"hid96,layers1,p0.2",14.509,,985.8,15.013,1
FD002,gru,mse,30,0.001,"hid64,layers1,p0.2",14.513,,1044.4,14.965,1
FD002,lstm,mse,30,0.0,"hid128,layers3,p0.2",14.518,,1212.8,15.054,1
FD002,tcn,mse,30,0.001,"ch64,levels3,p0.2",14.541,,1046.4,16.357,1
FD002,tcn,mse,30,0.0,"ch32,levels4,p0.2",14.548,,1081.5,15.891,1
FD002,tcn,asym,50,0.0,"ch96,levels6,p0.1",14.554,,1048.5,14.591,1
FD002,cnnlstm,mse,50,0.0,"ch32,hid64,p0.2",14.56,,896.2,14.977,1
FD002,gru,asym,30,0.0,"hid64,layers2,p0.3",14.57,,1021.3,15.013,1
FD002,tcn,mse,50,0.0,"ch96,levels4,p0.2",14.574,,901.0,15.134,1
FD002,lstm,asym,30,0.001,"hid96,layers3,p0.3",14.58,0.455,1015.9,15.318,2
FD002,tcn,asym,30,0.0,"ch96,levels6,p0.2",14.58,,1085.9,16.239,1
FD002,tcn,asym,50,0.001,"ch64,levels6,p0.1",14.582,,867.1,15.335,1
FD002,cnnlstm,mse,30,0.001,"ch32,hid128,p0.2",14.59,,1121.8,15.797,1
FD002,lstm,mse,30,0.001,"hid96,layers3,p0.3",14.59,,1262.1,15.294,1
FD002,tcn,mse,30,0.0,"ch64,levels5,p0.1",14.592,,865.6,16.348,1
FD002,tcn,asym,50,0.0,"ch96,levels4,p0.1",14.597,,980.1,15.307,1
FD002,dlinear,mse,30,0.001,kernel25,14.604,,996.9,15.935,1
FD002,tcn,mse,30,0.0,"ch64,levels3,p0.2",14.608,,1583.3,16.746,1
FD002,bilstm,asym,30,0.001,"hid96,layers1,p0.2",14.621,,851.9,15.568,1
FD002,lstm,asym,30,0.001,"hid64,layers3,p0.2",14.623,,996.7,15.34,1
FD002,lstm,mse,30,0.0,"hid96,layers2,p0.3",14.628,,1125.2,14.822,1
FD002,lstm,asym,30,0.0,"hid96,layers3,p0.2",14.638,,1242.3,15.42,1
FD002,tcn,asym,50,0.001,"ch64,levels5,p0.2",14.638,,1156.6,15.061,1
FD002,tcn,asym,50,0.001,"ch64,levels3,p0.2",14.641,,1197.1,17.369,1
FD002,lstm,asym,30,0.0,"hid64,layers3,p0.2",14.653,,1142.8,15.259,1
FD002,gru,asym,30,0.0,"hid128,layers1,p0.2",14.655,,1045.6,15.821,1
FD002,tcn,asym,30,0.001,"ch32,levels5,p0.1",14.663,,936.0,16.051,1
FD002,tcn,asym,50,0.0,"ch32,levels6,p0.2",14.666,,691.5,15.762,1
FD002,cnnlstm,mse,50,0.0,"ch32,hid128,p0.2",14.682,,1053.3,14.118,1
FD002,bilstm,asym,30,0.001,"hid128,layers2,p0.3",14.684,,931.8,15.714,1
FD002,tcn,mse,30,0.0,"ch64,levels4,p0.2",14.693,,994.9,16.034,1
FD002,tcn,mse,30,0.0,"ch64,levels6,p0.2",14.698,,1127.0,15.903,1
FD002,cnnlstm,asym,30,0.001,"ch64,hid128,p0.3",14.699,,1085.6,15.851,1
FD002,lstm,asym,30,0.0,"hid128,layers2,p0.3",14.7,,1053.9,15.142,1
FD002,tcn,mse,30,0.001,"ch32,levels5,p0.2",14.703,,1104.5,16.018,1
FD002,cnnlstm,asym,50,0.0,"ch64,hid96,p0.3",14.712,,803.7,15.004,1
FD002,lstm,asym,30,0.001,"hid96,layers3,p0.2",14.72,,1048.6,15.272,1
FD002,tcn,mse,50,0.001,"ch64,levels5,p0.1",14.722,,939.7,14.375,1
FD002,cnnlstm,mse,30,0.001,"ch64,hid96,p0.3",14.723,,1002.8,16.093,1
FD002,lstm,asym,30,0.0,"hid128,layers3,p0.3",14.725,,1044.6,15.272,1
FD002,gru,mse,30,0.0,"hid96,layers1,p0.3",14.727,,1054.0,15.406,1
FD002,tcn,mse,50,0.001,"ch96,levels5,p0.2",14.727,,1295.0,15.042,1
FD002,tcn,mse,30,0.0,"ch32,levels3,p0.2",14.729,,1091.4,16.16,1
FD002,cnnlstm,mse,50,0.0,"ch64,hid64,p0.3",14.731,,1127.8,15.835,1
FD002,cnnlstm,asym,30,0.001,"ch32,hid128,p0.2",14.733,,991.4,15.638,1
FD002,cnnlstm,asym,30,0.001,"ch32,hid96,p0.3",14.736,,980.1,15.738,1
FD002,cnnlstm,mse,30,0.001,"ch32,hid64,p0.3",14.739,,1022.2,16.227,1
FD002,lstm,mse,30,0.0,"hid96,layers3,p0.3",14.74,0.308,1288.55,15.128,2
FD002,tcn,mse,50,0.001,"ch64,levels3,p0.1",14.757,,1015.8,17.559,1
FD002,tcn,mse,50,0.001,"ch96,levels6,p0.2",14.762,,867.2,14.776,1
FD002,tcn,asym,30,0.0,"ch32,levels4,p0.2",14.763,,1031.9,15.865,1
FD002,lstm,asym,30,0.001,"hid128,layers2,p0.2",14.768,0.284,1163.45,15.131,2
FD002,lstm,asym,30,0.0,"hid64,layers2,p0.3",14.772,0.618,1140.3,15.355,2
FD002,tcn,asym,30,0.001,"ch64,levels3,p0.2",14.782,,1347.7,16.698,1
FD002,tcn,asym,30,0.0,"ch64,levels5,p0.1",14.787,,1037.8,16.55,1
FD002,tcn,asym,30,0.0,"ch32,levels5,p0.1",14.8,,1032.3,16.203,1
FD002,lstm,asym,30,0.0,"hid96,layers3,p0.3",14.804,,1125.3,15.447,1
FD002,cnnlstm,asym,30,0.001,"ch64,hid96,p0.3",14.814,,1009.1,16.216,1
FD002,lstm,mse,30,0.0,"hid64,layers3,p0.2",14.832,,1264.0,15.118,1
FD002,lstm,asym,30,0.001,"hid64,layers2,p0.3",14.833,,1004.4,15.149,1
FD002,cnnlstm,asym,30,0.0,"ch64,hid128,p0.3",14.834,,1153.9,16.389,1
FD002,tcn,mse,50,0.001,"ch32,levels4,p0.2",14.834,,981.1,14.471,1
FD002,tcn,asym,50,0.001,"ch32,levels4,p0.2",14.836,,1224.2,14.758,1
FD002,tcn,asym,50,0.001,"ch64,levels6,p0.2",14.839,,1151.3,14.685,1
FD002,cnnlstm,asym,50,0.001,"ch64,hid96,p0.2",14.843,,1445.0,15.053,1
FD002,tcn,asym,50,0.001,"ch96,levels6,p0.2",14.844,,1379.1,14.987,1
FD002,cnnlstm,mse,30,0.0,"ch64,hid128,p0.2",14.845,,1287.1,16.286,1
FD002,cnnlstm,mse,30,0.001,"ch64,hid128,p0.2",14.847,,1276.7,16.438,1
FD002,tcn,asym,50,0.0,"ch96,levels5,p0.1",14.856,,993.2,15.087,1
FD002,tcn,mse,30,0.001,"ch32,levels6,p0.2",14.861,,1201.1,15.687,1
FD002,tcn,mse,50,0.001,"ch64,levels3,p0.2",14.863,,1131.6,17.239,1
FD002,tcn,asym,30,0.001,"ch96,levels6,p0.1",14.867,,1223.2,16.667,1
FD002,tcn,asym,30,0.001,"ch32,levels4,p0.1",14.874,,1028.4,16.086,1
FD002,lstm,mse,30,0.0,"hid64,layers3,p0.3",14.876,0.209,1378.45,15.25,2
FD002,tcn,mse,30,0.001,"ch32,levels5,p0.1",14.879,,1051.2,15.985,1
FD002,tcn,asym,30,0.001,"ch96,levels6,p0.2",14.88,,1115.4,16.448,1
FD002,tcn,mse,30,0.0,"ch32,levels4,p0.1",14.886,,1513.1,16.403,1
FD002,tcn,asym,30,0.0,"ch64,levels4,p0.1",14.909,,1119.1,16.54,1
FD002,tcn,asym,30,0.001,"ch64,levels5,p0.1",14.915,,1040.4,16.179,1
FD002,lstm,mse,30,0.001,"hid64,layers3,p0.2",14.916,0.671,1403.45,15.022,2
FD002,tcn,asym,50,0.001,"ch96,levels5,p0.2",14.918,,1161.1,14.841,1
FD002,tcn,asym,30,0.001,"ch32,levels5,p0.2",14.92,,1007.2,16.048,1
FD002,tcn,asym,30,0.0,"ch96,levels4,p0.2",14.921,,1224.8,16.16,1
FD002,tcn,asym,30,0.001,"ch64,levels5,p0.2",14.934,,1219.1,16.327,1
